CustomerID,Cluster,PC1,PC2,Segment,PC1Variance,PC2Variance
12398,2,1.40691572558375,2.223454074766007,Regular / Growth,0.6575861087746037,0.17390319581748817
12399,2,0.5877129381923832,0.356449328764027,Regular / Growth,0.6575861087746037,0.17390319581748817
12401,0,-4.019547020083954,-0.4960599550004351,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12402,0,-2.2794233021643984,0.7349764242281857,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12403,0,-1.574347057120168,0.708191883426834,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12405,2,0.8419060065037862,2.7246256596972955,Regular / Growth,0.6575861087746037,0.17390319581748817
12406,1,2.2456962815448014,1.8537978397574677,High-Value Loyal,0.6575861087746037,0.17390319581748817
12407,1,1.2861155718761295,0.16407514379775265,High-Value Loyal,0.6575861087746037,0.17390319581748817
12408,1,1.9266562452643452,0.547256494469539,High-Value Loyal,0.6575861087746037,0.17390319581748817
12409,1,3.291816845475734,3.182336262582204,High-Value Loyal,0.6575861087746037,0.17390319581748817
12410,2,-0.837892793642648,1.064857626578852,Regular / Growth,0.6575861087746037,0.17390319581748817
12412,2,0.6065307671016824,0.6535761371339759,Regular / Growth,0.6575861087746037,0.17390319581748817
12413,2,-0.2610232137678125,0.014309695321078767,Regular / Growth,0.6575861087746037,0.17390319581748817
12414,2,-0.9612026462944087,0.2014497668423371,Regular / Growth,0.6575861087746037,0.17390319581748817
12415,1,7.227689490492574,2.654540894906931,High-Value Loyal,0.6575861087746037,0.17390319581748817
12417,1,2.954447981799805,-0.9490722798177059,High-Value Loyal,0.6575861087746037,0.17390319581748817
12418,2,-0.2708566886673065,1.555194925325952,Regular / Growth,0.6575861087746037,0.17390319581748817
12420,2,-0.33853539924707476,1.203278948307482,Regular / Growth,0.6575861087746037,0.17390319581748817
12421,2,0.34688710254569965,-0.842166201183928,Regular / Growth,0.6575861087746037,0.17390319581748817
12422,2,-0.10486864685470168,0.2298961523038642,Regular / Growth,0.6575861087746037,0.17390319581748817
12423,1,2.3337162590847913,-1.7747161987944957,High-Value Loyal,0.6575861087746037,0.17390319581748817
12424,2,0.5456909526863257,1.9157609689646353,Regular / Growth,0.6575861087746037,0.17390319581748817
12425,2,0.02467216570637549,1.5829348297163854,Regular / Growth,0.6575861087746037,0.17390319581748817
12426,2,-0.7097215463116483,1.5935236607749448,Regular / Growth,0.6575861087746037,0.17390319581748817
12427,2,0.2392667850912074,-0.274657604822775,Regular / Growth,0.6575861087746037,0.17390319581748817
12428,1,3.596312526318222,0.719154018775728,High-Value Loyal,0.6575861087746037,0.17390319581748817
12429,1,2.4441472776119233,0.6550327793206665,High-Value Loyal,0.6575861087746037,0.17390319581748817
12430,0,-1.634012126698077,0.07809557953928023,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12431,1,3.190573336941867,-0.132084779699016,High-Value Loyal,0.6575861087746037,0.17390319581748817
12432,1,2.5018958460534293,1.2652703150928957,High-Value Loyal,0.6575861087746037,0.17390319581748817
12433,1,4.930292094155169,0.6960582147883815,High-Value Loyal,0.6575861087746037,0.17390319581748817
12434,2,-0.0012478212933877343,0.7315123946603997,Regular / Growth,0.6575861087746037,0.17390319581748817
12435,1,2.2789545497466137,3.329886078286096,High-Value Loyal,0.6575861087746037,0.17390319581748817
12436,2,-0.9486978794282146,1.1904471544952886,Regular / Growth,0.6575861087746037,0.17390319581748817
12437,1,3.486648517727665,-1.6902263599981728,High-Value Loyal,0.6575861087746037,0.17390319581748817
12438,1,2.033583742403093,1.4714675164270554,High-Value Loyal,0.6575861087746037,0.17390319581748817
12441,0,-2.432777044483167,0.5270437403563866,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12442,0,-1.2116174855693347,-1.29376993941202,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12444,1,2.5914408945946295,0.9183029799963134,High-Value Loyal,0.6575861087746037,0.17390319581748817
12445,0,-2.5384138609436713,-0.899665912952902,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12446,2,0.3395467192431217,1.6846094268748684,Regular / Growth,0.6575861087746037,0.17390319581748817
12447,2,-1.0783356713424344,1.4456030649418636,Regular / Growth,0.6575861087746037,0.17390319581748817
12448,2,-0.7021597137128018,0.7234755949408701,Regular / Growth,0.6575861087746037,0.17390319581748817
12449,1,2.4430461478628223,1.063376771019387,High-Value Loyal,0.6575861087746037,0.17390319581748817
12450,0,-2.2945193102754553,-0.5422518983139017,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12451,1,4.046647876236146,1.4310002311764236,High-Value Loyal,0.6575861087746037,0.17390319581748817
12452,2,-0.6735985791341541,-0.6099312091831722,Regular / Growth,0.6575861087746037,0.17390319581748817
12453,2,-0.13108755978859776,1.6861322682173614,Regular / Growth,0.6575861087746037,0.17390319581748817
12454,2,1.263999165821942,3.1908351229889713,Regular / Growth,0.6575861087746037,0.17390319581748817
12455,1,1.7895024967614308,0.46530226513310086,High-Value Loyal,0.6575861087746037,0.17390319581748817
12456,1,2.0475195904983283,1.4834537571052515,High-Value Loyal,0.6575861087746037,0.17390319581748817
12457,1,1.3136047888685871,0.09898307242124821,High-Value Loyal,0.6575861087746037,0.17390319581748817
12458,2,0.16118820307177573,0.8693213294309384,Regular / Growth,0.6575861087746037,0.17390319581748817
12461,2,-0.20957890409681765,0.7850974580729482,Regular / Growth,0.6575861087746037,0.17390319581748817
12462,2,0.7963670834717652,0.5788736931468307,Regular / Growth,0.6575861087746037,0.17390319581748817
12463,2,0.8995936900553175,0.18536527379754544,Regular / Growth,0.6575861087746037,0.17390319581748817
12464,2,-0.21593633158407574,-1.6242233234068284,Regular / Growth,0.6575861087746037,0.17390319581748817
12465,2,0.3660422180306472,0.02210599198636161,Regular / Growth,0.6575861087746037,0.17390319581748817
12468,2,-0.3773742637542321,0.9506696742982418,Regular / Growth,0.6575861087746037,0.17390319581748817
12471,1,5.13233577340383,-0.880284693549972,High-Value Loyal,0.6575861087746037,0.17390319581748817
12472,1,3.3605823580105123,0.9836709425049887,High-Value Loyal,0.6575861087746037,0.17390319581748817
12473,1,2.5850979009777704,0.8480957702019299,High-Value Loyal,0.6575861087746037,0.17390319581748817
12474,1,3.829347019774072,-0.5318929526805812,High-Value Loyal,0.6575861087746037,0.17390319581748817
12475,2,0.07789372228509506,1.3645499313117138,Regular / Growth,0.6575861087746037,0.17390319581748817
12476,1,3.339695364769929,0.053757626657793225,High-Value Loyal,0.6575861087746037,0.17390319581748817
12477,1,3.888043551121077,1.8276514400392825,High-Value Loyal,0.6575861087746037,0.17390319581748817
12478,2,0.30726327691945277,0.24891068413398257,Regular / Growth,0.6575861087746037,0.17390319581748817
12479,2,0.013514784089214023,0.38057883012936167,Regular / Growth,0.6575861087746037,0.17390319581748817
12480,1,2.28043134215713,0.929911662531977,High-Value Loyal,0.6575861087746037,0.17390319581748817
12481,1,3.133947824306795,0.15496922281504516,High-Value Loyal,0.6575861087746037,0.17390319581748817
12483,1,1.7236609819942519,-0.5450533969087922,High-Value Loyal,0.6575861087746037,0.17390319581748817
12484,1,2.8696963021031205,0.7511044932217918,High-Value Loyal,0.6575861087746037,0.17390319581748817
12488,2,0.9727164949022792,-0.11654327677539614,Regular / Growth,0.6575861087746037,0.17390319581748817
12489,0,-1.829835354269639,1.1715966732978802,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12490,1,3.36133078870913,-0.4415182645700925,High-Value Loyal,0.6575861087746037,0.17390319581748817
12491,2,-0.5877966388727434,0.7010913449131965,Regular / Growth,0.6575861087746037,0.17390319581748817
12492,0,-1.3869387717255812,-0.6136415907387887,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12493,2,-1.1670787747799642,0.3185653170687064,Regular / Growth,0.6575861087746037,0.17390319581748817
12494,1,1.1199651463336964,-1.1740274635081809,High-Value Loyal,0.6575861087746037,0.17390319581748817
12497,2,0.24235590063070062,2.0488916616686943,Regular / Growth,0.6575861087746037,0.17390319581748817
12498,2,-0.8172737598314058,-1.1597077970424332,Regular / Growth,0.6575861087746037,0.17390319581748817
12500,1,2.332667689647047,-0.21991480222060986,High-Value Loyal,0.6575861087746037,0.17390319581748817
12501,2,1.457849247027002,3.3261655255948552,Regular / Growth,0.6575861087746037,0.17390319581748817
12502,1,1.7799540002512464,1.1888950764438526,High-Value Loyal,0.6575861087746037,0.17390319581748817
12504,0,-1.2550827439000034,-0.47084347041366426,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12506,0,-3.3287654682268695,-0.7589771848207372,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12507,2,0.26455080853830343,1.0017546505581432,Regular / Growth,0.6575861087746037,0.17390319581748817
12508,2,-0.3517511317670389,-0.5458245435085008,Regular / Growth,0.6575861087746037,0.17390319581748817
12509,0,-2.7754498686275983,0.39246047635573955,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12510,2,-0.16195358085351083,1.1686403383353887,Regular / Growth,0.6575861087746037,0.17390319581748817
12512,0,-2.0184325284793903,-1.4177405649454782,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12513,2,-0.28762286669918435,1.4700766649703572,Regular / Growth,0.6575861087746037,0.17390319581748817
12514,2,0.036551252670961785,2.3438489375651663,Regular / Growth,0.6575861087746037,0.17390319581748817
12515,0,-1.634122972480646,1.354662653816605,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12516,2,0.39789264068081626,1.3352747794114546,Regular / Growth,0.6575861087746037,0.17390319581748817
12517,1,2.204725525952429,0.2614140593458365,High-Value Loyal,0.6575861087746037,0.17390319581748817
12518,1,2.306238058617122,-0.9821211039087634,High-Value Loyal,0.6575861087746037,0.17390319581748817
12519,2,-1.2360957035439233,0.5265273238746786,Regular / Growth,0.6575861087746037,0.17390319581748817
12520,1,1.8021665095313169,0.7779839632222412,High-Value Loyal,0.6575861087746037,0.17390319581748817
12521,2,-0.4695949834627446,1.5029374035393157,Regular / Growth,0.6575861087746037,0.17390319581748817
12522,0,-1.706444740772294,-1.112141374324759,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12523,1,1.6048739561687118,-1.374457287834913,High-Value Loyal,0.6575861087746037,0.17390319581748817
12524,1,3.072771975136241,-0.08600489365618263,High-Value Loyal,0.6575861087746037,0.17390319581748817
12526,1,1.5610086856177656,-0.7976572015627483,High-Value Loyal,0.6575861087746037,0.17390319581748817
12527,0,-1.1647097986380937,-0.7336360259119441,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12528,1,1.5216377213162504,-0.6770421298078142,High-Value Loyal,0.6575861087746037,0.17390319581748817
12530,2,1.0123914882652787,0.49048199882854554,Regular / Growth,0.6575861087746037,0.17390319581748817
12531,0,-2.1531436619218844,-1.2098070959172884,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12532,2,-1.0848033812963025,0.2758702892480077,Regular / Growth,0.6575861087746037,0.17390319581748817
12534,2,0.46737310000053983,2.1526006228256906,Regular / Growth,0.6575861087746037,0.17390319581748817
12535,2,-0.4912403201704803,0.608816283561135,Regular / Growth,0.6575861087746037,0.17390319581748817
12536,1,3.673424863467427,2.963570501454402,High-Value Loyal,0.6575861087746037,0.17390319581748817
12538,2,-0.8761224965928821,0.31150558076818075,Regular / Growth,0.6575861087746037,0.17390319581748817
12539,1,2.897199982014894,1.4135727759751344,High-Value Loyal,0.6575861087746037,0.17390319581748817
12540,1,4.4156364185273285,0.29249642704162926,High-Value Loyal,0.6575861087746037,0.17390319581748817
12541,2,0.5916183801858338,0.02589698467716222,Regular / Growth,0.6575861087746037,0.17390319581748817
12544,2,-1.0575438228844438,0.3974475894646508,Regular / Growth,0.6575861087746037,0.17390319581748817
12545,2,0.26761738301584015,0.94384816391711,Regular / Growth,0.6575861087746037,0.17390319581748817
12546,2,0.6812428959600206,0.9174284020731474,Regular / Growth,0.6575861087746037,0.17390319581748817
12547,0,-2.295086492843953,-0.38914658174553596,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12548,0,-3.286847981601029,-0.48296712581403467,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12550,2,0.4049332970062643,1.810586646090182,Regular / Growth,0.6575861087746037,0.17390319581748817
12551,0,-2.549876595517345,0.4696609037312826,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12552,0,-1.1197589122632312,-0.3297451356984522,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12553,1,2.6890791310087425,-0.713117357528633,High-Value Loyal,0.6575861087746037,0.17390319581748817
12556,2,0.12160929526677595,0.15041838393713494,Regular / Growth,0.6575861087746037,0.17390319581748817
12557,1,3.0427498751120594,1.9880369693656792,High-Value Loyal,0.6575861087746037,0.17390319581748817
12558,2,-1.0431642902167082,-0.4676973211129798,Regular / Growth,0.6575861087746037,0.17390319581748817
12559,2,-0.9807509875861539,0.8772267917989034,Regular / Growth,0.6575861087746037,0.17390319581748817
12560,1,2.012785700327324,0.20371597725777882,High-Value Loyal,0.6575861087746037,0.17390319581748817
12561,0,-1.8755553343428255,0.8084423821968113,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12562,1,2.642502706263216,-0.17753296851534145,High-Value Loyal,0.6575861087746037,0.17390319581748817
12564,2,-1.3254027751921797,1.4083008218327009,Regular / Growth,0.6575861087746037,0.17390319581748817
12565,0,-2.7236451987203685,0.21650388399456003,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12566,2,-1.0740518721327659,0.7425393734643082,Regular / Growth,0.6575861087746037,0.17390319581748817
12567,1,3.9213679013479683,0.7027017886093059,High-Value Loyal,0.6575861087746037,0.17390319581748817
12569,1,3.1818063285646025,-2.7769471355716058,High-Value Loyal,0.6575861087746037,0.17390319581748817
12571,2,-0.22102777122720926,0.001134736066168282,Regular / Growth,0.6575861087746037,0.17390319581748817
12572,2,0.7896278305182194,0.11358070946158934,Regular / Growth,0.6575861087746037,0.17390319581748817
12573,0,-2.2173244862690398,0.1739430864122969,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12574,0,-2.4483304705640543,0.6533386777064685,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12576,1,1.101627576017522,-0.29390208289446607,High-Value Loyal,0.6575861087746037,0.17390319581748817
12577,2,0.454181143303909,-0.48504409984906655,Regular / Growth,0.6575861087746037,0.17390319581748817
12578,1,2.015931089317393,1.5719688820039779,High-Value Loyal,0.6575861087746037,0.17390319581748817
12579,2,-0.6996394519556804,0.9314628837216614,Regular / Growth,0.6575861087746037,0.17390319581748817
12580,2,-1.1417313513983849,1.3289778402086818,Regular / Growth,0.6575861087746037,0.17390319581748817
12581,0,-1.6127351167430193,-0.2170973382977582,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12582,2,-0.9746442318522255,0.6742644864028682,Regular / Growth,0.6575861087746037,0.17390319581748817
12583,1,3.882053837997981,-0.8355473654039675,High-Value Loyal,0.6575861087746037,0.17390319581748817
12584,1,1.634030345199705,-1.3900353410265045,High-Value Loyal,0.6575861087746037,0.17390319581748817
12585,2,1.1012644731790948,2.222398248138055,Regular / Growth,0.6575861087746037,0.17390319581748817
12586,0,-1.7714834327883058,-0.6049864150207894,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12587,0,-2.3241947469207926,-1.2172479517022268,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12588,0,-2.0561185262753003,-0.21608650975846735,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12589,2,-0.18080998142656135,0.06518670137584395,Regular / Growth,0.6575861087746037,0.17390319581748817
12590,1,2.770811388132876,3.997583878114382,High-Value Loyal,0.6575861087746037,0.17390319581748817
12591,2,-1.1182779512831924,1.514885392480471,Regular / Growth,0.6575861087746037,0.17390319581748817
12592,2,-1.107357185978899,0.14832285670418777,Regular / Growth,0.6575861087746037,0.17390319581748817
12593,0,-1.2140752858694814,-0.4231071368656809,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12594,1,2.0025621065153185,-0.20024999172152133,High-Value Loyal,0.6575861087746037,0.17390319581748817
12596,2,-0.24556278363588055,0.2873509298803255,Regular / Growth,0.6575861087746037,0.17390319581748817
12597,1,2.7083642868062623,0.9458351200303202,High-Value Loyal,0.6575861087746037,0.17390319581748817
12598,1,2.407537805853193,-0.5142421343052561,High-Value Loyal,0.6575861087746037,0.17390319581748817
12599,2,0.7027172563706777,-1.0834111145213559,Regular / Growth,0.6575861087746037,0.17390319581748817
12600,1,1.41788478621646,-0.6285740381249041,High-Value Loyal,0.6575861087746037,0.17390319581748817
12601,0,-0.8512409425827046,-0.5713247684101737,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12602,0,-1.979191539342332,-0.32531438305594507,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12603,2,-1.3409866479986723,0.9727746570552721,Regular / Growth,0.6575861087746037,0.17390319581748817
12604,0,-1.5314878876598055,-0.5445300677060991,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12607,2,1.3350382622225787,2.2718857929405503,Regular / Growth,0.6575861087746037,0.17390319581748817
12609,2,0.5428437665502885,0.5413954774256553,Regular / Growth,0.6575861087746037,0.17390319581748817
12610,1,1.6660589393596368,0.03218845806355461,High-Value Loyal,0.6575861087746037,0.17390319581748817
12611,2,0.8564463572517935,1.9009533308747664,Regular / Growth,0.6575861087746037,0.17390319581748817
12612,2,-0.4847274702345226,1.430042043917889,Regular / Growth,0.6575861087746037,0.17390319581748817
12613,1,2.1246110122692783,0.9151494768660271,High-Value Loyal,0.6575861087746037,0.17390319581748817
12614,0,-1.846697632592009,0.987942691835652,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12615,1,2.286175212507717,-0.3789839710469059,High-Value Loyal,0.6575861087746037,0.17390319581748817
12616,2,-0.451450775771471,0.6458976865096768,Regular / Growth,0.6575861087746037,0.17390319581748817
12617,2,-0.6532083822958592,0.256012358609003,Regular / Growth,0.6575861087746037,0.17390319581748817
12618,0,-1.8461623849680853,-0.6007793860928603,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12619,1,2.47545510591293,-0.23333291259916678,High-Value Loyal,0.6575861087746037,0.17390319581748817
12620,1,1.421741152717679,0.1075146813484586,High-Value Loyal,0.6575861087746037,0.17390319581748817
12621,1,4.930690280502289,-0.7076647548368079,High-Value Loyal,0.6575861087746037,0.17390319581748817
12622,0,-2.4889732666459863,0.3309758741851694,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12623,0,-1.5909084687903094,1.035224620223662,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12624,2,-0.3586741328274566,0.5767163379308643,Regular / Growth,0.6575861087746037,0.17390319581748817
12625,2,1.406602837020957,2.5019412957356475,Regular / Growth,0.6575861087746037,0.17390319581748817
12626,1,3.429551166120077,0.4759662017053925,High-Value Loyal,0.6575861087746037,0.17390319581748817
12627,1,3.0382788477286193,0.13595426123906185,High-Value Loyal,0.6575861087746037,0.17390319581748817
12628,2,0.5902827994945712,-0.9783219909139398,Regular / Growth,0.6575861087746037,0.17390319581748817
12630,2,1.0545591524133509,0.4002053494246079,Regular / Growth,0.6575861087746037,0.17390319581748817
12631,2,-0.36800438469194063,1.1895401596605775,Regular / Growth,0.6575861087746037,0.17390319581748817
12633,1,1.4390103352757353,0.7716132281522429,High-Value Loyal,0.6575861087746037,0.17390319581748817
12635,2,1.2193079864997702,1.612660864450863,Regular / Growth,0.6575861087746037,0.17390319581748817
12637,1,2.9978430050982214,0.9606499673354869,High-Value Loyal,0.6575861087746037,0.17390319581748817
12638,2,0.18500266780381974,1.0911089553132636,Regular / Growth,0.6575861087746037,0.17390319581748817
12639,2,-1.0965578722802065,1.4736939483246596,Regular / Growth,0.6575861087746037,0.17390319581748817
12640,2,0.523283123126071,0.06149013497083333,Regular / Growth,0.6575861087746037,0.17390319581748817
12641,0,-2.3169738481155204,0.0889461831760133,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12642,2,0.5284553495177832,-0.021361623253083235,Regular / Growth,0.6575861087746037,0.17390319581748817
12643,2,1.1469163905699744,1.1093447369131653,Regular / Growth,0.6575861087746037,0.17390319581748817
12644,2,-0.6836793632778013,1.2341362756094487,Regular / Growth,0.6575861087746037,0.17390319581748817
12645,1,1.300252355654925,0.343653170803317,High-Value Loyal,0.6575861087746037,0.17390319581748817
12646,2,1.296781569184582,0.27664408223607617,Regular / Growth,0.6575861087746037,0.17390319581748817
12647,1,2.322199576975698,-0.6083391641181092,High-Value Loyal,0.6575861087746037,0.17390319581748817
12648,0,-1.4315724340440263,0.8226451223406738,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12649,2,-0.29015714468827625,0.05804086603936707,Regular / Growth,0.6575861087746037,0.17390319581748817
12650,2,-0.44016056378096274,-0.6398992315844819,Regular / Growth,0.6575861087746037,0.17390319581748817
12651,0,-2.9642757274743254,0.009456170277664497,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12652,2,-0.06847152904300152,2.337485883183277,Regular / Growth,0.6575861087746037,0.17390319581748817
12653,2,0.8977636194103733,2.133420527635068,Regular / Growth,0.6575861087746037,0.17390319581748817
12654,2,-0.009073379024440432,-1.666983943838896,Regular / Growth,0.6575861087746037,0.17390319581748817
12656,1,2.4512406684148784,0.6663052976188801,High-Value Loyal,0.6575861087746037,0.17390319581748817
12657,1,1.2981343509023537,-0.15394487698031703,High-Value Loyal,0.6575861087746037,0.17390319581748817
12658,2,0.09403516244459464,0.8491711806619245,Regular / Growth,0.6575861087746037,0.17390319581748817
12659,0,-2.661776860282349,-1.1428255192376582,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12660,0,-1.2824292534418145,-0.5008869271141685,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12662,1,3.2132500504630124,-1.4330208271200966,High-Value Loyal,0.6575861087746037,0.17390319581748817
12664,1,1.951108999266522,-0.18896734061390902,High-Value Loyal,0.6575861087746037,0.17390319581748817
12665,0,-4.012939768053916,-0.6544001096645597,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12667,2,-0.19799880184668198,1.204279922708336,Regular / Growth,0.6575861087746037,0.17390319581748817
12668,1,2.531826795241006,0.7652171639488448,High-Value Loyal,0.6575861087746037,0.17390319581748817
12669,2,1.4865867038835996,1.7896165748326525,Regular / Growth,0.6575861087746037,0.17390319581748817
12670,1,2.0990372393686254,0.14287532333326786,High-Value Loyal,0.6575861087746037,0.17390319581748817
12672,0,-2.378653417009329,0.7331688105015453,At-Risk / Low-Value,0.6575861087746037,0.17390319581748817
12673,2,0.3264899088455245,-0.6594352451894837,Regular / Growth,0.6575861087746037,0.17390319581748817
12674,1,1.3298866993069505,0.520275448919092,High-Value Loyal,0.6575861087746037,0.17390319581748817
12676,2,0.81031816249786,-0.6792812655817333,Regular / Growth,0.6575861087746037,0.17390319581748817
12678,1,4.239357588498872,1.4916440177167642,High-Value Loyal,0.6575861087746037,0.17390319581748817
12679,2,0.4602728381748214,0.015373503611307786,Regular / Growth,0.6575861087746037,0.17390319581748817
12680,1,0.8816314023534357,-1.6521832975616029,High-Value Loyal,0.6575861087746037,0.17390319581748817
12681,1,4.573011217657724,-0.16001255207193088,High-Value Loyal,0.6575861087746037,0.17390319581748817
12682,1,4.617506526607877,-1.2880546994636741,High-Value Loyal,0.6575861087746037,0.17390319581748817
12683,1,4.10098918386379,-0.6039623145710108,High-Value Loyal,0.6575861087746037,0.17390319581748817
12684,1,2.102719750700121,-0.6872330850680218,High-Value Loyal,0.6575861087746037,0.17390319581748817
